Idade,Renda,Tempo_Cliente,Interacoes,Compra
46,5324,6,1,0
26,14030,5,45,1
54,6680,8,14,1
59,13741,6,5,1
64,13650,3,15,1
42,10466,5,14,0
29,5489,3,11,0
55,8462,2,28,1
24,7713,1,16,0
24,6830,9,22,1
21,3729,8,9,1
62,10516,2,37,0
64,14339,8,43,0
48,1600,5,21,0
67,13891,2,14,1
67,2796,9,30,0
56,9504,2,2,1
27,6199,5,1,1
65,14340,2,8,0
40,14034,9,44,0
43,1662,7,24,0
40,6777,6,31,0
46,9686,7,24,1
25,14444,7,2,1
36,4975,8,3,1
46,4047,8,18,0
60,3194,4,10,1
23,7372,9,2,1
46,4995,6,24,0
41,2731,5,47,0
27,12825,3,34,1
68,3901,4,22,0
31,5427,3,3,0
69,6568,7,31,1
23,1775,7,4,1
21,12707,9,12,1
69,1441,7,30,0
32,4048,3,45,0
54,1410,7,2,0
65,11452,1,23,1
56,9300,6,24,0
45,8669,8,8,0
19,13832,6,15,1
30,4173,5,38,0
19,14792,7,10,0
58,13973,6,12,1
49,6868,7,28,1
69,3936,7,2,1
22,14764,9,35,0
20,7782,3,30,0
19,9078,9,6,1
31,5829,5,4,1
57,6826,4,22,1
69,11651,8,13,1
61,2726,1,8,0
66,4165,9,26,1
46,1483,4,5,1
65,7914,7,37,0
55,7963,6,0,1
23,5139,2,47,0
67,2339,2,31,1
51,7201,9,33,0
25,1606,3,13,0
63,6261,3,18,1
19,11629,4,40,1
43,7930,5,11,1
34,10661,5,19,0
41,13022,4,32,1
48,14744,8,36,1
33,9626,7,28,1
67,5218,7,24,1
38,4061,9,20,0
55,2817,7,15,0
43,5721,5,29,1
34,1951,3,28,0
67,3806,8,28,1
63,10067,5,20,1
59,10700,2,44,1
21,5780,2,6,1
67,4294,1,8,1
60,7865,1,34,1
65,13296,4,1,1
21,12609,5,32,1
36,3945,9,20,0
55,5217,7,20,1
42,13767,9,40,1
25,14609,1,43,1
35,8532,6,28,1
68,8493,1,5,1
35,3887,3,49,0
65,10324,3,1,1
24,3883,2,18,0
34,5638,9,30,1
20,2145,4,24,1
39,3118,5,1,1
32,2198,6,35,0
48,8460,8,3,1
53,12738,8,14,1
43,2744,8,13,0
65,10951,5,49,0
31,4090,7,18,0
34,10944,3,3,1
26,12356,3,16,1
24,12672,5,42,0
63,10268,1,43,0
44,10213,7,29,1
45,1991,6,43,0
29,1586,9,16,0
34,8811,5,31,0
26,9749,1,33,1
61,4486,8,14,0
61,10763,6,16,1
25,10347,1,30,1
44,9833,9,41,1
59,5774,5,48,1
29,14554,2,11,1
54,4883,1,47,0
37,5186,6,32,0
18,14657,3,13,1
26,9056,1,17,1
64,8976,6,14,1
41,4193,6,7,0
51,11598,4,22,1
53,6984,6,3,1
21,4877,1,36,0
46,5041,5,31,1
40,3752,5,27,0
52,4185,6,37,0
33,1418,5,17,0
25,5618,1,1,0
44,3234,3,23,0
56,14389,7,13,1
29,8749,5,34,0
61,1810,7,47,0
21,8654,6,46,0
64,10831,2,30,1
42,3904,2,0,1
23,3774,3,26,0
20,2653,1,20,0
56,5100,2,38,0
41,6785,2,4,0
38,7943,3,49,0
23,5398,7,49,0
50,2975,1,17,1
25,11196,4,17,1
50,11801,1,6,0
65,7498,5,34,0
20,13489,6,34,1
19,6049,8,18,0
55,10883,1,26,1
57,6214,2,2,1
56,8758,9,15,0
56,5790,9,8,0
41,1825,6,39,0
38,14479,6,23,1
68,6108,5,46,1
35,12961,6,28,1
52,13284,3,14,1
28,1429,3,8,1
28,4913,8,16,0
20,6804,1,28,0
40,4721,4,25,0
18,2381,2,37,0
40,2755,7,29,0
39,11941,5,26,0
59,4671,5,33,0
47,5600,4,39,0
19,14608,6,13,1
34,6487,6,4,1
58,3911,6,3,0
67,6893,8,45,0
37,2418,2,32,0
26,5482,4,33,0
28,6063,2,29,0
34,2952,9,49,0
31,11293,6,22,1
35,3030,1,14,1
35,11926,7,47,1
61,1978,6,5,0
67,1761,9,29,1
25,7153,5,37,0
46,6906,8,12,0
25,1134,7,35,0
43,3620,8,47,0
45,3573,6,39,0
25,3305,5,41,0
37,14717,3,44,1
64,7587,2,5,1
25,3348,5,17,1
31,8955,3,35,1
30,6145,2,24,0
57,6562,4,49,1
34,6110,9,47,0
68,12203,8,3,1
43,14557,8,23,0
23,8143,7,24,1
34,10878,7,21,1
21,8375,5,0,1
42,10880,8,3,0
24,5723,4,36,1
34,7344,8,26,0
39,12444,9,37,1
45,1380,8,32,0
67,11122,9,6,1
23,11008,1,5,1
47,7046,2,12,1
27,14485,5,29,1
67,13954,9,13,1
56,12582,2,19,1
31,2138,1,39,0
63,7446,5,12,0
59,1141,7,1,0
39,5623,4,42,1
58,6267,2,29,1
43,2524,4,26,0
27,14698,8,36,1
19,6893,1,6,1
20,10244,1,21,0
65,7403,9,39,1
59,14248,2,39,1
28,13401,6,42,0
27,3055,8,15,1
29,4375,7,36,0
31,14307,4,42,1
47,8183,5,19,1
58,4374,1,20,0
30,13062,6,12,1
47,7239,3,45,0
55,13409,2,34,1
28,5321,7,46,0
18,13316,4,49,1
44,9779,6,48,1
64,10539,3,17,1
56,8286,9,23,0
60,8338,3,15,1
66,1033,2,30,0
54,8941,7,28,1
26,6424,3,0,1
65,10266,1,33,0
60,2544,5,28,0
43,11372,7,14,1
42,8533,2,0,1
34,12455,5,47,0
23,1527,8,23,0
32,4258,7,17,1
20,7327,6,43,0
48,8360,6,43,1
45,4155,4,32,0
26,1895,8,4,0
61,13194,6,30,1
68,6513,7,18,0
35,6080,7,21,0
65,12950,7,25,1
57,2526,1,6,0
49,1603,3,29,1
36,9994,7,39,1
22,2085,4,24,0
61,3080,5,36,0
23,13780,5,17,1
29,1142,6,1,0
64,12604,8,33,1
59,10577,6,23,1
34,13410,9,46,0
56,10713,8,28,1
24,6234,4,43,0
28,2908,6,9,1
51,6476,5,30,0
19,10609,1,45,0
31,4575,4,6,1
35,7735,1,48,1
65,1753,2,33,0
60,8774,7,28,1
26,5359,6,37,0
56,11233,6,28,1
21,13375,5,22,0
65,11699,2,41,1
31,2260,4,10,0
28,2533,4,43,0
47,2594,8,21,1
57,4920,3,1,0
60,4246,8,3,1
44,2595,8,32,0
46,4240,1,46,0
69,8219,7,13,1
49,4299,7,46,1
66,8415,7,12,1
47,3379,4,10,0
43,3935,4,0,1
47,4509,5,20,0
68,14347,9,32,1
27,8500,7,18,0
29,1098,7,45,1
50,13428,2,42,1
51,13781,8,1,1
35,10927,6,46,1
56,8158,9,37,0
33,6386,7,20,0
62,7151,3,15,0
21,2597,9,34,0
27,13170,6,6,1
45,6520,7,40,1
58,3892,6,39,0
35,5067,4,3,1
26,7028,8,35,0
39,10045,5,48,1
27,4181,7,14,1
57,14483,2,49,1
40,10785,9,27,0
60,10047,9,30,0
30,3461,8,19,0
41,6004,8,26,1
30,4079,6,19,0
65,12204,4,10,1
62,11602,5,25,1
42,11615,6,0,1
61,4647,6,27,0
64,6939,1,19,1
46,4973,1,35,0
33,6446,9,0,1
57,2973,5,30,1
23,5373,7,48,0
25,4262,6,2,1
51,9695,4,16,0
35,10949,1,44,1
60,13366,6,36,1
49,11167,6,10,1
66,1699,2,12,1
27,9851,6,34,1
51,5190,8,42,0
40,2650,2,4,1
36,8852,8,17,0
37,7777,6,17,0
69,8481,7,27,0
69,8371,1,11,1
51,1676,3,25,0
55,9413,2,27,1
34,11150,4,46,1
61,14058,7,28,0
22,7730,8,43,0
19,7089,8,36,0
58,5829,8,30,0
51,6341,5,33,1
37,11844,9,41,0
63,14861,6,42,1
64,7573,8,3,0
19,4305,4,5,0
45,1120,1,27,0
35,8728,5,48,0
61,14345,3,21,1
56,13417,9,16,1
65,4450,5,35,1
68,10783,8,43,0
52,12398,4,48,1
32,12123,4,30,1
64,7311,2,30,1
56,12738,8,39,0
57,9985,9,32,1
56,8763,8,29,0
20,11314,8,47,1
36,8257,5,43,0
40,13920,9,19,0
36,6730,9,23,1
35,12588,5,41,0
47,8439,9,48,1
56,3122,1,36,0
36,5232,3,25,0
22,3308,5,49,0
30,4283,8,23,0
51,7007,3,29,0
41,12818,3,26,1
35,7753,7,5,1
21,9989,4,49,1
53,11825,6,10,1
25,12748,5,46,1
60,2567,3,41,0
18,5311,2,14,1
58,5880,5,12,1
55,1363,8,45,0
53,5326,8,45,1
55,9170,2,37,0
30,1382,1,33,0
39,13522,5,16,1
46,3201,4,20,0
26,6156,3,0,0
44,12945,4,15,1
63,6432,1,22,1
61,5107,3,38,0
21,11413,4,48,1
57,8392,5,44,0
34,3202,1,2,0
54,1518,3,11,0
20,6097,2,28,0
21,1235,8,8,0
57,6157,9,26,0
33,7063,8,19,0
28,5393,5,31,0
44,2267,4,41,0
43,3170,3,35,0
48,10707,9,31,1
51,9073,8,45,0
25,11537,1,43,1
56,11169,9,32,0
18,8018,9,14,0
19,14352,8,7,0
44,10480,7,3,1
62,4179,1,45,0
60,6345,3,39,0
20,2197,9,31,0
51,12368,5,18,1
33,4932,4,25,0
18,7481,1,7,1
24,10909,9,36,1
52,2628,7,36,0
39,8798,3,19,1
65,13408,2,29,0
49,3901,3,11,1
43,10743,4,33,0
23,3988,3,49,0
63,9735,2,29,1
28,9615,6,23,0
48,4417,4,21,1
38,9146,8,44,0
68,12369,2,13,1
39,1993,1,22,0
18,14998,2,1,1
38,14168,5,48,0
62,10723,5,35,1
37,4003,8,13,1
26,13578,1,43,0
44,5426,8,39,0
46,4515,8,31,0
60,2572,9,17,1
50,6653,4,42,1
62,2932,3,24,1
69,1911,9,45,0
18,12993,5,24,1
20,14909,2,49,0
49,5411,3,48,0
37,14353,8,46,0
34,12916,7,48,0
54,6846,4,1,1
55,13222,9,3,1
66,7815,1,7,1
27,8850,7,0,1
60,7303,6,8,1
62,12503,2,44,1
46,8013,9,26,0
59,1155,9,27,0
63,10120,7,0,1
49,7887,7,46,1
30,12673,4,41,1
48,11227,7,5,1
21,6456,9,34,0
69,3729,9,14,1
66,11524,9,9,1
35,8553,5,45,0
28,7898,3,23,1
59,2697,3,0,0
35,11865,8,26,1
68,10069,8,19,1
58,6541,9,38,0
54,3315,2,29,0
50,12187,1,41,1
54,6012,3,9,0
20,2114,8,44,0
18,2319,6,22,1
36,12202,3,23,0
23,1356,1,19,1
27,12184,5,33,1
54,11137,6,17,1
29,12571,7,37,0
61,8165,4,0,1
34,9509,1,18,1
44,11052,7,35,1
19,10532,9,36,0
42,3899,9,41,0
63,2019,6,44,0
61,7445,2,44,0
45,8400,1,16,1
62,13871,2,0,1
54,10179,9,37,0
54,10628,5,48,1
34,2073,9,32,0
22,9552,2,32,0
36,13801,2,29,1
21,4007,5,38,0
56,4573,5,13,0
66,4557,7,39,0
60,1869,3,18,1
55,7281,8,6,1
62,1876,3,20,0
61,4764,7,17,0
47,14147,1,49,1
49,12986,5,11,1
54,2819,9,11,1
44,11623,4,7,0
49,13766,3,41,1
59,1001,5,15,0
28,10884,9,47,0
58,5915,2,26,1
30,8676,7,38,1
52,3189,9,43,0
34,7171,4,18,0
47,3304,5,45,0
35,4002,5,14,0
54,4057,7,32,0
65,8927,9,31,1
47,6092,8,26,0
43,4156,7,14,0
33,4314,8,24,1
28,6325,4,33,1
21,13202,5,31,1
58,5880,2,7,1
32,13725,5,9,1
29,2294,2,14,0
44,14871,1,47,0
65,1478,8,25,0
21,8725,2,24,1
52,12259,1,30,0
38,6296,9,12,1
53,13707,6,6,1
19,5877,9,33,0
68,4811,5,49,0
56,5570,7,17,0
45,4458,6,1,1
51,10059,3,37,1
50,8421,1,11,1
67,4461,2,0,1
25,2405,6,38,0
25,10690,5,3,1
59,6653,7,27,0
67,1533,6,6,0
39,5831,3,23,1
44,5442,9,46,1
45,10414,5,39,0
28,4302,7,29,0
44,12697,5,21,1
18,4403,3,21,1
56,10551,5,43,1
45,13996,7,27,0
44,10449,8,19,0
25,12632,7,8,1
63,6117,5,27,1
41,14090,3,4,1
68,12802,6,21,1
57,9120,9,43,1
68,10530,9,45,0
53,9361,6,22,1
41,4508,7,9,0
59,10509,7,6,0
39,8512,5,39,0
27,9067,8,33,0
21,12626,3,29,0
25,8347,6,45,1
56,7651,1,18,1
32,5395,4,14,1
25,8702,8,35,0
46,12253,3,42,0
59,4785,4,38,0
56,13364,4,28,1
68,8390,3,34,1
52,13100,2,1,1
58,13475,2,47,1
65,9954,7,39,0
31,1899,1,44,0
49,3690,3,24,1
24,3525,6,34,0
61,6156,3,7,1
50,1017,1,35,0
65,4844,3,18,0
52,6672,4,4,0
44,3907,1,30,0
18,14221,4,37,1
23,14649,9,6,0
19,6771,2,27,0
24,11141,3,40,1
25,2749,5,11,0
62,2541,6,44,0
46,2468,5,32,0
33,14789,8,1,1
46,11695,5,14,1
48,6118,5,12,1
39,13406,1,4,1
27,10663,6,38,1
21,8535,7,49,0
42,5572,5,43,0
30,5062,3,10,1
34,9772,7,41,1
57,6002,8,3,1
25,8101,9,32,0
40,13152,7,16,1
24,3960,3,0,1
49,11515,5,30,1
41,13379,7,12,1
18,5026,6,27,0
64,2688,6,39,1
64,3415,3,34,1
68,11769,5,33,1
53,11732,8,49,1
44,4551,9,36,0
23,10116,2,27,0
59,12586,2,8,1
48,10762,3,9,0
29,5197,7,8,0
43,5366,2,8,0
42,3354,4,47,0
21,7530,8,35,0
23,11516,4,35,1
63,1956,1,39,0
30,9450,4,37,1
42,5020,7,20,0
48,4618,9,30,0
39,14233,8,17,1
52,5615,6,33,0
38,2455,6,12,1
32,14058,9,35,0
20,12573,8,25,1
54,5554,1,38,1
62,10071,2,36,0
43,8553,8,24,0
64,12463,3,45,0
34,14963,2,34,1
55,13818,5,7,1
67,4473,1,34,1
52,3993,1,34,0
58,14396,6,44,1
25,4093,4,14,0
69,9426,8,28,1
28,2821,3,19,1
41,12089,3,31,1
60,5485,8,26,1
25,14440,2,42,1
47,6512,2,37,1
18,3511,7,40,0
51,3588,4,12,0
37,6949,4,44,1
53,3076,7,4,0
51,11372,9,30,1
51,10938,1,11,1
30,1533,9,39,0
69,4760,8,18,0
23,3695,3,47,0
53,7225,6,20,1
42,12115,5,38,0
44,8151,6,40,0
64,10795,3,2,1
48,10767,3,40,0
20,10306,5,9,1
45,11903,4,29,1
21,8901,3,6,1
34,6195,2,32,1
55,14546,1,16,1
51,2676,8,5,0
37,3535,3,1,0
30,7572,4,6,1
64,11115,1,36,1
22,2470,6,42,0
41,5672,6,12,0
68,14466,4,15,1
55,4798,2,44,0
34,2897,8,16,0
48,13426,1,7,1
45,6350,4,34,0
18,11281,9,48,0
19,11475,4,27,0
50,2492,3,11,0
57,14909,4,22,1
46,7491,1,19,1
21,11437,9,45,1
35,8512,8,0,1
41,10603,8,4,1
49,4105,4,9,1
26,8160,4,28,0
64,10497,1,47,1
33,5468,8,46,1
38,10013,9,17,1
47,7554,8,38,0
20,2236,7,7,0
50,4348,2,6,1
48,8733,9,20,0
62,12959,3,0,1
31,5316,6,13,0
23,10825,1,10,0
22,11814,6,32,1
46,14274,9,48,1
54,5649,1,14,1
53,3808,5,49,0
38,1109,5,12,0
29,11436,5,17,1
63,9135,7,32,0
40,12123,2,1,1
31,6841,1,0,1
60,1948,5,43,0
59,1452,5,37,0
27,12715,8,33,0
44,8922,3,24,1
58,9298,5,21,1
19,1004,5,0,0
31,6263,4,11,0
24,1136,4,15,0
34,9984,2,18,1
37,4512,2,33,1
25,14959,4,12,1
37,10855,7,38,1
53,8232,3,14,1
22,9606,6,45,0
30,8968,5,27,0
56,12702,2,49,1
55,7523,6,4,1
34,9388,7,35,1
23,12857,3,30,0
36,8971,8,13,1
42,10711,4,24,1
20,9787,3,40,0
58,10717,3,3,1
45,5796,4,37,0
43,1722,2,28,0
64,11267,2,2,1
25,8227,5,42,0
32,9285,7,32,1
18,12238,5,39,0
57,3894,9,6,1
40,13401,2,20,1
53,14128,8,5,1
59,10339,8,42,0
33,10766,7,8,1
67,11496,4,6,1
21,5108,7,49,0
25,5835,6,6,0
53,12457,7,42,1
27,3601,5,41,0
69,9100,3,4,1
47,2208,8,1,0
53,3082,7,33,0
33,7692,8,38,1
47,1249,3,6,1
61,14950,4,31,1
27,9129,1,48,0
28,1246,6,6,1
51,6782,7,49,0
33,8606,8,37,0
36,4505,9,7,1
61,12429,9,5,1
21,14614,2,39,1
66,8787,6,44,1
61,12612,8,40,0
48,13415,9,33,1
65,4741,4,48,0
52,11179,8,17,0
51,10564,7,43,0
43,4307,9,18,1
56,7777,9,2,1
23,4882,1,22,0
50,10448,7,4,1
64,6018,7,18,1
44,12232,4,45,1
29,5159,2,15,0
62,6125,2,23,0
25,9031,5,3,0
26,3846,1,35,0
18,2227,6,38,0
22,2531,8,20,0
24,7742,3,0,1
35,5252,8,18,1
57,1386,7,22,0
41,4680,7,30,0
43,14158,6,6,1
27,14531,5,22,1
57,6329,3,11,1
61,8275,8,29,0
65,4797,6,46,0
29,7291,3,38,0
39,3767,3,35,0
44,6177,6,14,1
20,3104,7,32,0
35,9262,5,34,0
22,9688,4,29,0
31,13547,1,25,1
42,14669,7,30,1
69,8201,4,37,1
48,2507,6,22,0
38,6472,4,8,1
65,3752,3,45,1
55,2903,4,27,0
65,4992,7,42,0
37,9620,1,21,0
31,5237,3,4,0
37,10848,3,13,1
54,14747,7,6,1
63,3301,5,34,1
47,10980,1,14,1
60,5871,4,18,1
58,13603,6,2,1
37,10513,5,17,1
24,6775,9,12,1
22,4834,7,12,0
48,10382,9,28,0
46,4684,9,2,0
32,5446,6,46,0
42,11281,5,25,0
30,13689,9,34,1
61,5486,1,3,1
41,3435,1,23,1
32,14407,6,8,1
41,12230,8,12,1
43,2481,3,26,0
36,3801,8,1,0
41,8906,1,19,0
36,3860,8,14,0
59,8454,1,11,0
34,11718,1,1,1
65,13845,3,38,1
22,3485,7,15,1
21,6677,6,47,0
39,10440,6,27,0
27,8172,1,35,0
38,10458,1,22,0
42,4222,3,6,1
23,11758,2,14,1
47,5409,1,38,0
46,12054,2,34,1
28,1859,9,2,0
28,12540,7,46,1
65,5254,5,41,0
63,2000,9,48,0
44,3202,4,24,1
36,9585,9,44,1
39,4143,2,39,0
45,1648,2,35,0
21,8818,9,34,1
54,12111,6,9,1
36,1857,6,12,1
34,2585,4,23,0
67,7244,6,4,1
57,7721,9,16,1
53,10150,2,24,1
40,2682,2,12,1
67,2265,1,37,0
45,14427,8,12,0
28,13559,7,11,1
31,6763,5,28,0
30,6424,6,46,0
41,12301,2,11,1
33,11219,8,24,0
45,7838,6,28,0
47,8693,5,2,1
61,2739,9,31,0
58,12348,1,43,1
56,14555,1,20,0
59,13065,1,40,0
44,1148,6,6,0
34,3686,9,2,0
67,1931,8,7,1
43,3023,6,6,0
24,2342,9,15,1
52,1297,1,20,1
32,7064,6,14,1
33,7214,4,36,0
38,5692,8,29,0
34,7793,2,45,1
62,9468,7,27,1
43,6071,2,6,0
52,11814,4,28,1
37,13376,9,31,1
37,7220,8,20,0
40,13158,9,7,0
22,11358,2,46,0
26,7961,5,47,0
40,13570,4,5,1
35,1228,8,29,1
46,14447,2,2,1
28,11653,3,14,1
60,9158,4,27,0
65,13410,7,15,1
25,2734,2,28,0
44,11269,8,27,0
19,13305,6,4,0
40,11262,7,29,1
38,10253,4,49,1
27,7139,1,11,1
55,13012,2,40,1
21,8415,6,1,1
38,2384,1,21,1
54,8709,7,36,0
60,14430,8,14,1
29,6917,8,49,0
65,8111,2,17,1
69,3121,4,4,1
63,1582,9,32,0
31,13198,6,43,1
69,13560,7,2,1
37,10695,5,28,1
64,4396,9,33,0
25,8529,4,7,1
44,11206,7,26,1
54,10139,8,44,1
58,11062,6,27,1
38,8917,1,6,1
65,3775,6,5,0
52,13788,7,5,1
61,14379,4,21,1
56,8784,1,22,1
66,3477,7,27,0
32,7690,3,25,1
64,7172,6,32,1
29,2379,6,44,0
51,8798,3,23,1
25,4105,2,14,1
54,7023,5,10,1
47,5033,3,40,0
20,12523,3,20,1
47,5957,8,21,0
46,11076,4,34,1
18,8508,5,11,0
33,8880,8,12,1
59,9641,1,34,1
48,14715,7,39,0
27,4061,5,49,0
47,9816,2,23,1
60,8776,2,49,1
43,8173,8,2,1
29,5431,4,23,0
57,11083,2,35,1
22,10092,8,12,1
26,8844,6,49,0
28,1392,9,26,0
64,3015,5,9,1
40,11788,1,40,0
34,13710,3,22,1
60,6694,5,48,1
30,8406,5,38,0
34,4321,7,11,0
40,8864,5,17,1
56,1246,9,45,0
26,3599,8,18,0
35,5060,5,37,1
35,7207,6,1,1
47,3782,7,40,0
59,10337,7,3,1
61,13930,9,40,1
43,2834,3,31,0
35,6244,5,18,0
38,4107,7,49,0
58,5203,6,32,0
58,3233,4,23,0
59,14772,4,41,1
50,9210,5,24,0
60,3959,3,44,0
31,4817,5,39,0
27,3141,2,41,1
45,4814,8,0,1
31,14666,1,30,1
36,9319,2,3,1
43,11554,8,29,1
27,9181,5,11,1
34,8983,2,10,1
51,11220,7,19,1
31,7525,2,38,0
43,6890,3,44,1
67,11137,3,48,1
51,2883,8,17,0
69,12738,2,35,0
36,14709,7,10,1
41,8409,9,1,1
48,9170,5,7,1
57,4698,1,8,0
23,12415,5,25,1
37,10843,3,32,0
56,5065,7,6,1
62,3558,1,29,0
51,14573,7,44,1
39,1760,8,40,1
24,9893,3,9,1
50,14790,9,0,1
23,7647,8,28,0
33,14020,9,42,1
25,3303,1,2,1
62,12548,8,45,0
40,14452,9,31,1
35,4726,3,30,0
31,10504,6,3,1
67,5952,4,29,1
53,9335,4,15,1
32,13372,6,41,1
22,3739,5,47,0
63,13388,8,18,1
65,12500,7,39,0
32,12681,8,21,1
28,9396,3,30,1
19,6921,5,4,0
40,3174,5,48,0
41,8100,2,42,0
35,12214,5,3,1
21,8016,6,1,1
32,8957,7,19,0
29,13594,5,48,1
20,13028,9,48,0
49,3224,5,0,0
53,8918,2,17,1
38,9918,8,35,1
65,4276,7,27,0
23,9391,8,20,0
19,13800,8,7,0
26,8336,5,5,1
29,1433,2,42,0
61,14776,5,17,1
41,13048,3,36,0
31,2287,9,14,0
66,13866,5,47,0
58,2884,7,6,1
29,5213,4,39,0
44,5181,6,32,1
27,13522,4,33,0
60,5417,6,38,1
19,7401,4,3,1
48,7160,2,11,1
45,14896,9,18,1
33,11912,8,46,0
18,11716,4,15,1
39,2756,6,28,1
18,5789,6,8,1
48,6483,3,34,0
39,7762,5,14,0
51,12141,4,6,1
29,10139,7,5,0
40,8268,5,26,1
45,12052,6,9,1
69,1768,2,20,0
67,3895,5,7,1
29,1394,9,18,1
44,9981,8,29,1
40,14985,3,31,1
18,1896,4,5,0
60,7476,4,38,0
19,9557,7,37,0
61,5912,7,29,1
48,6801,8,43,0
19,9795,1,11,1
66,8088,3,2,1
42,8436,9,12,0
55,13517,4,17,1
65,8005,6,7,1
36,10977,5,31,1
45,7371,3,3,0
23,10923,9,42,0
56,4213,2,18,1
36,10123,5,17,0
69,5791,1,47,0
34,4286,2,37,0
23,14892,5,49,1
32,6165,9,11,0
39,5110,9,12,0
58,10558,2,36,1
51,9327,7,0,1
22,2657,9,46,0
40,3743,8,17,0
22,6386,6,34,1
61,4990,7,26,1
27,13972,5,37,1
21,13909,5,23,1
29,4482,7,17,0
64,2822,2,35,0
27,11414,3,8,1
47,13788,8,39,0
67,4943,1,0,1
41,2345,2,3,1
22,1875,5,32,0
30,3415,9,26,0
53,9967,1,1,1
26,4904,2,4,1
35,5504,6,42,0
52,12024,3,18,1
48,14981,9,37,1
41,1407,3,42,0
60,4806,4,14,1
21,8794,9,25,1
58,7909,7,49,0
43,1307,5,21,0
61,5158,8,18,0
59,11300,6,3,1
27,13794,6,19,1
58,13543,4,22,1
59,9268,5,44,0
26,13217,6,5,1
18,5046,4,47,0
33,13377,1,48,1
63,8967,6,44,0
30,1364,3,37,1
55,11018,3,20,1
31,13936,7,24,1
57,10490,8,24,0
40,2959,7,25,0
35,5135,1,26,0
45,14810,8,28,1
37,12884,2,21,0
18,9857,7,40,0
29,13613,3,17,0
44,4588,6,23,0
60,9916,4,14,1
30,13570,6,5,1
21,12435,6,6,1
42,14605,3,28,1
23,4527,1,40,1
62,9405,3,43,1
39,3006,4,1,1
62,9280,5,13,0
55,2606,3,21,1
53,6965,2,14,0
20,5479,7,49,0
32,2192,8,47,0
28,14113,8,47,1
51,5530,5,42,0
44,8877,5,12,0
40,3655,8,42,1
34,1318,8,0,0
40,4165,7,15,0
51,8537,3,12,0
38,6172,4,11,1
50,5960,8,37,0
22,12236,2,38,0
69,11668,3,12,1
34,2546,6,17,1
18,12127,2,7,1
24,13392,3,10,1
20,8689,9,5,0
43,5828,3,3,1
33,13629,7,27,0
33,14143,6,47,0
61,1987,2,22,0
58,13542,2,23,1
31,13929,2,20,1
61,9615,2,5,1
43,8414,8,24,0
44,7289,8,12,0
65,6201,4,38,0
34,11753,3,16,0
61,6934,8,14,1
21,14744,9,12,1
34,1374,3,15,1
50,14047,6,7,1
47,14206,4,37,1
38,9238,3,8,1
34,1499,9,2,0
28,7650,9,39,0
68,8758,9,12,1
47,6243,5,42,0
35,3392,7,13,1
37,5524,5,34,0
51,14076,2,29,0
58,6550,2,20,0
45,6151,6,11,0
26,3033,8,24,0
61,5882,8,45,1
48,10361,8,19,1
62,4863,1,5,1
33,3990,2,22,1
48,11857,5,20,1
46,10308,6,31,1
30,9437,9,3,1
40,4412,1,39,0
31,10876,2,17,1
56,1303,6,31,0
19,3024,9,46,0
29,1449,6,41,0
45,10132,2,16,1
49,12392,3,40,1
66,1533,4,27,0
41,11807,8,28,1
54,3471,9,10,0
46,7181,3,12,1
69,3578,6,37,0
59,9082,4,21,1
35,12969,7,16,1
20,3652,7,46,1
30,11097,2,48,0
30,5977,9,9,0
59,11454,7,3,1
46,4758,6,43,0
19,4897,9,33,0
45,1952,2,0,1
65,14817,7,31,1
21,13029,4,37,0
68,14743,9,32,1
22,10690,5,30,1
56,13844,1,42,1
58,7358,9,4,1
22,12483,4,37,1
25,4575,2,4,0
51,12291,7,35,0
42,14060,4,8,1
44,1913,5,47,0
69,4037,5,0,1
69,5055,1,17,1
24,13196,6,36,0
53,4279,8,13,1
49,14276,8,17,1
38,6085,8,17,0
64,8960,2,23,1
35,4493,9,38,0
19,14820,9,23,1
63,3022,4,48,0
59,6760,9,13,1
22,6287,3,17,1
61,1950,4,44,0
59,10054,2,21,0
67,14478,7,0,1
55,10822,8,20,0
45,11234,6,26,1
48,5064,5,12,1
61,9779,5,46,0
41,10462,3,10,1
50,12670,5,41,0
56,9874,1,1,1
29,12644,3,3,0
56,2327,3,27,0
26,12483,1,29,1
69,14792,6,41,1
32,9485,7,40,0
40,10049,9,49,0
61,12031,6,43,1
62,5349,5,47,0
39,11987,3,16,1
53,11683,5,32,1
27,1912,8,22,1
45,9172,6,28,1
52,10380,7,20,1
46,11510,2,13,1
22,8873,3,41,0
21,12233,8,2,1
68,11003,2,37,1
32,9861,6,13,0
47,10103,4,38,0
43,10771,8,43,1
40,2722,1,32,0
56,8299,3,33,1
46,5254,4,2,1
39,6416,7,15,0
52,11746,5,39,1
65,10803,2,38,0
64,9577,9,3,1
35,6639,1,49,0
52,14389,2,8,1
63,6738,1,7,1
50,6159,2,42,0
24,7760,1,2,1
51,7461,8,32,1
27,10785,7,40,0
41,2350,1,37,0
42,12679,8,3,1
65,13148,5,23,1
61,8766,9,1,0
44,1173,3,38,0
67,9550,4,0,0
23,10881,4,42,1
66,10001,1,19,1
25,1942,3,24,0
38,5529,4,29,0
58,1428,4,42,0
36,12843,3,40,1
51,2944,8,36,1
56,3355,6,9,1
60,14969,4,10,0
40,10606,2,12,1
30,5373,8,12,0
59,4228,3,36,1
64,8895,2,34,1
56,11613,1,15,0
45,5263,7,34,1
23,6555,1,48,0
29,7513,2,46,0
